,FIPS,Emp,ind_name
1192,28077,,hospital
1193,28079,,hospital
1194,28081,3947.0,hospital
1195,28083,,hospital
1196,28085,,hospital
1197,28087,,hospital
1198,28089,,hospital
1199,28091,,hospital
1200,28093,140.5,hospital
1201,28095,,hospital
1202,28097,,hospital
1203,28099,,hospital
1204,28101,,hospital
1205,28103,,hospital
1206,28105,,hospital
1207,28107,,hospital
1208,28109,561.5,hospital
1209,28111,,hospital
1210,28113,,hospital
1211,28115,,hospital
1212,28117,,hospital
1213,28121,2881.0,hospital
1214,28123,,hospital
1215,28125,,hospital
1216,28127,,hospital
1217,28129,,hospital
1218,28131,,hospital
1219,28133,867.0,hospital
1220,28135,,hospital
1221,28137,,hospital
1222,28139,,hospital
1223,28141,,hospital
1224,28145,,hospital
1225,28147,,hospital
1226,28149,,hospital
1227,28151,,hospital
1228,28153,,hospital
1229,28155,,hospital
1230,28157,,hospital
1231,28159,,hospital
1232,28163,250.5,hospital
1233,29001,,hospital
1234,29005,,hospital
1235,29007,,hospital
1236,29009,,hospital
1237,29011,,hospital
1238,29013,,hospital
1239,29019,8062.75,hospital
1240,29021,3073.75,hospital
1241,29023,1126.75,hospital
1242,29027,1337.3333333333333,hospital
1243,29029,,hospital
1244,29031,4235.5,hospital
1245,29033,,hospital
1246,29037,750.25,hospital
1247,29039,,hospital
1248,29043,4.5,hospital
1249,29047,4741.25,hospital
1250,29049,,hospital
1251,29051,1741.25,hospital
1252,29053,0.0,hospital
1253,29055,,hospital
1254,29065,,hospital
1255,29069,,hospital
1256,29071,,hospital
1257,29073,,hospital
1258,29075,,hospital
1259,29077,16334.25,hospital
1260,29079,,hospital
1261,29081,,hospital
1262,29083,1039.0,hospital
1263,29091,,hospital
1264,29093,,hospital
1265,29095,23436.75,hospital
1266,29097,1336.5,hospital
1267,29099,955.75,hospital
1268,29101,,hospital
1269,29105,,hospital
1270,29107,,hospital
1271,29109,,hospital
1272,29113,,hospital
1273,29115,118.75,hospital
1274,29117,,hospital
1275,29121,,hospital
1276,29123,,hospital
1277,29127,,hospital
1278,29133,,hospital
1279,29145,4175.75,hospital
1280,29147,,hospital
1281,29155,,hospital
1282,29157,,hospital
1283,29159,,hospital
1284,29161,,hospital
1285,29163,,hospital
1286,29165,616.75,hospital
1287,29167,1111.0,hospital
1288,29169,,hospital
1289,29171,,hospital
1290,29175,,hospital
1291,29177,,hospital
1292,29181,,hospital
1293,29183,4147.75,hospital
1294,29185,127.5,hospital
1295,29186,,hospital
1296,29187,1736.25,hospital
1297,29189,29058.0,hospital
1298,29195,,hospital
1299,29199,,hospital
1300,29201,,hospital
1301,29207,206.0,hospital
1302,29211,,hospital
1303,29213,,hospital
1304,29215,,hospital
1305,29217,631.75,hospital
1306,29221,,hospital
1307,29223,,hospital
1308,29510,30145.75,hospital
1309,30001,,hospital
1310,30003,,hospital
1311,30007,,hospital
1312,30009,,hospital
1313,30013,,hospital
1314,30015,,hospital
1315,30017,354.0,hospital
1316,30019,,hospital
1317,30021,,hospital
1318,30023,,hospital
1319,30025,,hospital
1320,30027,,hospital
1321,30029,3050.75,hospital
1322,30031,1630.25,hospital
1323,30035,,hospital
1324,30039,,hospital
1325,30041,609.0,hospital
1326,30047,,hospital
1327,30049,1191.5,hospital
1328,30051,,hospital
1329,30053,,hospital
1330,30055,,hospital
1331,30057,,hospital
1332,30059,,hospital
1333,30061,,hospital
1334,30063,3337.75,hospital
1335,30065,,hospital
1336,30067,,hospital
1337,30071,,hospital
1338,30073,,hospital
1339,30077,,hospital
1340,30079,,hospital
1341,30081,,hospital
1342,30083,,hospital
1343,30085,,hospital
1344,30087,,hospital
1345,30089,,hospital
1346,30091,,hospital
1347,30093,1075.0,hospital
1348,30095,0.0,hospital
1349,30097,,hospital
1350,30099,,hospital
1351,30101,,hospital
1352,30105,,hospital
1353,30107,,hospital
1354,30111,5696.75,hospital
1355,31001,1125.25,hospital
1356,31003,,hospital
1357,31011,,hospital
1358,31013,,hospital
1359,31015,,hospital
1360,31017,,hospital
1361,31019,1321.0,hospital
1362,31021,,hospital
1363,31023,,hospital
1364,31029,,hospital
1365,31031,,hospital
1366,31033,,hospital
1367,31037,,hospital
1368,31039,,hospital
1369,31041,,hospital
1370,31045,,hospital
1371,31047,505.0,hospital
1372,31053,,hospital
1373,31055,16688.0,hospital
1374,31057,,hospital
1375,31059,,hospital
1376,31061,,hospital
1377,31065,,hospital
1378,31067,,hospital
1379,31069,,hospital
1380,31079,717.5,hospital
1381,31081,,hospital
1382,31083,,hospital
1383,31089,,hospital
1384,31093,,hospital
1385,31095,,hospital
1386,31097,,hospital
1387,31099,,hospital
1388,31101,,hospital
1389,31105,,hospital
1390,31107,,hospital
1391,31109,7616.0,hospital
1392,31111,,hospital
1393,31119,,hospital
1394,31121,,hospital
1395,31123,,hospital
1396,31125,,hospital
1397,31127,,hospital
1398,31129,,hospital
1399,31131,228.75,hospital
1400,31133,,hospital
1401,31135,,hospital
1402,31137,,hospital
1403,31139,,hospital
1404,31141,,hospital
1405,31143,,hospital
1406,31145,,hospital
1407,31147,,hospital
1408,31149,,hospital
1409,31151,,hospital
1410,31153,834.25,hospital
1411,31155,,hospital
1412,31157,,hospital
1413,31159,,hospital
1414,31161,,hospital
1415,31169,,hospital
1416,31173,,hospital
1417,31175,,hospital
1418,31177,,hospital
1419,31179,,hospital
1420,31181,,hospital
1421,31185,,hospital
1422,32001,,hospital
1423,32003,26293.25,hospital
1424,32005,,hospital
1425,32007,251.0,hospital
1426,32013,0.0,hospital
1427,32015,,hospital
1428,32017,,hospital
1429,32019,,hospital
1430,32021,,hospital
1431,32023,,hospital
1432,32027,,hospital
1433,32031,6303.5,hospital
1434,32033,,hospital
1435,32510,1352.25,hospital
1436,33001,1132.3333333333333,hospital
1437,33003,971.75,hospital
1438,33005,,hospital
1439,33007,545.0,hospital
1440,33009,7248.0,hospital
1441,33011,9563.75,hospital
1442,33013,3686.75,hospital
1443,33015,4082.75,hospital
1444,33017,2194.5,hospital
1445,33019,,hospital
1446,34001,4959.75,hospital
1447,34003,17962.25,hospital
1448,34005,6798.0,hospital
1449,34007,12462.0,hospital
1450,34009,944.0,hospital
1451,34011,4054.5,hospital
1452,34013,16796.5,hospital
1453,34015,3325.5,hospital
1454,34017,7880.5,hospital
1455,34019,1967.5,hospital
1456,34021,9077.25,hospital
1457,34023,18812.75,hospital
1458,34025,9210.25,hospital
1459,34027,15763.25,hospital
1460,34029,6293.75,hospital
1461,34031,6715.5,hospital
1462,34033,,hospital
1463,34035,3362.25,hospital
1464,34037,747.0,hospital
1465,34039,8156.0,hospital
1466,34041,862.0,hospital
1467,35001,18038.0,hospital
1468,35005,,hospital
1469,35006,,hospital
1470,35007,158.5,hospital
1471,35009,,hospital
1472,35013,2853.75,hospital
1473,35015,776.75,hospital
1474,35017,,hospital
1475,35019,,hospital
1476,35025,752.0,hospital
1477,35027,,hospital
1478,35028,,hospital
1479,35029,,hospital
1480,35031,,hospital
1481,35035,,hospital
1482,35037,,hospital
1483,35039,,hospital
1484,35041,,hospital
1485,35043,633.5,hospital
1486,35045,2109.0,hospital
1487,35047,795.5,hospital
1488,35049,1779.25,hospital
1489,35051,,hospital
1490,35053,,hospital
1491,35055,,hospital
1492,35059,,hospital
1493,36001,12406.25,hospital
1494,36003,487.0,hospital
1495,36005,36112.0,hospital
1496,36007,7392.25,hospital
1497,36009,743.25,hospital
1498,36011,,hospital
1499,36013,1636.5,hospital
1500,36015,2691.0,hospital
1501,36017,,hospital
1502,36019,1943.0,hospital
1503,36021,1169.25,hospital
1504,36023,,hospital
1505,36025,423.25,hospital
1506,36027,4282.0,hospital
1507,36029,20948.0,hospital
1508,36031,,hospital
1509,36033,1574.5,hospital
1510,36035,962.0,hospital
1511,36037,723.3333333333334,hospital
1512,36039,19.0,hospital
1513,36043,249.66666666666663,hospital
1514,36045,2109.75,hospital
1515,36047,40165.0,hospital
1516,36049,,hospital
1517,36051,423.5,hospital
1518,36053,919.0,hospital
1519,36055,24302.25,hospital
1520,36057,,hospital
1521,36059,61424.75,hospital
1522,36061,99372.25,hospital
1523,36063,2264.25,hospital
1524,36065,6540.25,hospital
1525,36067,10554.0,hospital
1526,36069,2702.25,hospital
1527,36071,6030.75,hospital
1528,36073,,hospital
1529,36075,,hospital
1530,36077,3267.0,hospital
1531,36079,777.5,hospital
1532,36081,33781.5,hospital
1533,36083,2019.25,hospital
1534,36085,7248.5,hospital
1535,36087,5526.5,hospital
1536,36089,2846.5,hospital
1537,36091,1953.25,hospital
1538,36093,4153.25,hospital
1539,36095,,hospital
1540,36097,,hospital
1541,36099,93.75,hospital
1542,36101,1050.75,hospital
1543,36103,19341.0,hospital
1544,36105,605.25,hospital
1545,36107,,hospital
1546,36109,1453.5,hospital
1547,36111,1286.5,hospital
1548,36113,2602.25,hospital
1549,36115,27.25,hospital
1550,36117,750.5,hospital
1551,36119,15945.75,hospital
1552,36121,661.25,hospital
1553,36123,327.75,hospital
1554,37001,,hospital
1555,37005,,hospital
1556,37007,,hospital
1557,37009,,hospital
1558,37011,,hospital
1559,37013,,hospital
1560,37015,,hospital
1561,37017,,hospital
1562,37019,774.0,hospital
1563,37021,7259.25,hospital
1564,37023,,hospital
1565,37025,3915.75,hospital
1566,37027,528.0,hospital
1567,37031,,hospital
1568,37033,,hospital
1569,37035,2896.25,hospital
1570,37037,,hospital
1571,37039,,hospital
1572,37041,,hospital
1573,37045,665.25,hospital
1574,37047,688.25,hospital
1575,37049,,hospital
1576,37051,6387.25,hospital
1577,37053,,hospital
1578,37055,,hospital
1579,37057,,hospital
1580,37059,,hospital
1581,37061,,hospital
1582,37063,21305.0,hospital
1583,37065,,hospital
1584,37067,22583.75,hospital
1585,37069,,hospital
1586,37071,3481.75,hospital
1587,37077,,hospital
1588,37079,0.0,hospital
1589,37081,9050.0,hospital
1590,37083,746.5,hospital
1591,37085,695.25,hospital
1592,37087,1088.0,hospital
1593,37089,2482.25,hospital
1594,37091,,hospital
1595,37093,328.75,hospital
1596,37097,2311.0,hospital
1597,37099,,hospital
1598,37101,1799.0,hospital
1599,37105,627.75,hospital
1600,37107,801.0,hospital
1601,37109,484.5,hospital
1602,37111,,hospital
1603,37113,,hospital
1604,37117,,hospital
1605,37119,32069.75,hospital
1606,37121,,hospital
1607,37123,140.0,hospital
1608,37125,4005.0,hospital
1609,37127,,hospital
1610,37129,6649.25,hospital
1611,37133,1389.6666666666667,hospital
1612,37135,,hospital
1613,37139,,hospital
1614,37141,,hospital
1615,37145,,hospital
1616,37147,9884.0,hospital
1617,37149,,hospital
1618,37151,,hospital
1619,37153,474.25,hospital
1620,37155,2052.0,hospital
1621,37157,584.0,hospital
1622,37159,,hospital
1623,37161,483.0,hospital
1624,37163,455.6666666666667,hospital
1625,37165,1012.25,hospital
1626,37167,173.25,hospital
1627,37169,,hospital
1628,37171,1551.25,hospital
1629,37173,,hospital
1630,37175,,hospital
1631,37179,1030.5,hospital
1632,37181,,hospital
1633,37183,21501.75,hospital
1634,37187,,hospital
1635,37189,1115.5,hospital
1636,37191,,hospital
1637,37193,,hospital
1638,37195,,hospital
1639,37199,,hospital
1640,38001,,hospital
1641,38003,,hospital
1642,38009,,hospital
1643,38011,,hospital
1644,38015,4782.0,hospital
1645,38017,4977.0,hospital
1646,38019,,hospital
1647,38021,,hospital
1648,38023,,hospital
1649,38029,,hospital
1650,38031,,hospital
1651,38035,3197.0,hospital
1652,38037,,hospital
1653,38039,,hospital
1654,38051,,hospital
1655,38053,,hospital
1656,38055,,hospital
1657,38057,,hospital
1658,38059,,hospital
1659,38061,,hospital
1660,38063,,hospital
1661,38067,,hospital
1662,38069,,hospital
1663,38071,,hospital
1664,38073,,hospital
1665,38079,,hospital
1666,38089,349.5,hospital
1667,38093,,hospital
1668,38095,,hospital
1669,38097,,hospital
1670,38099,,hospital
1671,38101,2451.0,hospital
1672,38103,,hospital
1673,38105,463.0,hospital
1674,39001,,hospital
1675,39003,3684.75,hospital
1676,39005,,hospital
1677,39007,1738.5,hospital
1678,39009,679.5,hospital
1679,39011,,hospital
1680,39013,941.25,hospital
1681,39017,5589.5,hospital
1682,39021,100.25,hospital
1683,39023,1852.25,hospital
1684,39025,,hospital
1685,39027,,hospital
1686,39029,1177.0,hospital
1687,39031,,hospital
1688,39033,1136.0,hospital
1689,39035,68228.25,hospital
1690,39037,,hospital
1691,39039,652.25,hospital
1692,39041,720.6666666666666,hospital
1693,39043,1747.5,hospital
1694,39045,,hospital
1695,39047,,hospital
1696,39049,30877.0,hospital
1697,39051,,hospital
1698,39053,,hospital
1699,39055,,hospital
1700,39057,,hospital
1701,39059,1135.5,hospital
1702,39061,32783.5,hospital
1703,39063,1693.75,hospital
1704,39065,,hospital
1705,39067,,hospital
1706,39069,,hospital
1707,39071,,hospital
1708,39073,,hospital
1709,39075,,hospital
1710,39077,1243.5,hospital
1711,39079,,hospital
1712,39081,1739.0,hospital
1713,39083,,hospital
1714,39085,2378.5,hospital
1715,39087,,hospital
1716,39089,1636.0,hospital
1717,39091,723.0,hospital
1718,39093,3947.0,hospital
1719,39095,15211.0,hospital
1720,39097,,hospital
1721,39099,5122.25,hospital
1722,39101,,hospital
1723,39103,1009.75,hospital
1724,39107,,hospital
1725,39109,,hospital
1726,39113,15882.5,hospital
1727,39117,,hospital
1728,39119,,hospital
1729,39123,,hospital
1730,39125,,hospital
1731,39129,,hospital
1732,39131,,hospital
1733,39133,,hospital
1734,39139,1453.75,hospital
1735,39141,,hospital
1736,39143,691.25,hospital
1737,39145,2479.0,hospital
1738,39147,,hospital
1739,39149,,hospital
1740,39151,7833.5,hospital
1741,39153,15806.5,hospital
1742,39155,2244.25,hospital
1743,39157,1551.5,hospital
1744,39159,636.3333333333334,hospital
1745,39161,484.0,hospital
1746,39165,,hospital
1747,39167,2114.5,hospital
1748,39169,,hospital
1749,39171,,hospital
1750,39173,,hospital
1751,39175,,hospital
1752,40001,,hospital
1753,40005,,hospital
1754,40007,,hospital
1755,40009,,hospital
1756,40011,,hospital
1757,40013,,hospital
1758,40015,,hospital
1759,40017,,hospital
1760,40019,1081.25,hospital
1761,40021,,hospital
1762,40023,,hospital
1763,40025,,hospital
1764,40027,3609.5,hospital
1765,40029,,hospital
1766,40031,2385.0,hospital
1767,40035,369.25,hospital
1768,40037,278.5,hospital
1769,40039,303.25,hospital
1770,40041,,hospital
1771,40043,,hospital
1772,40045,,hospital
1773,40047,908.25,hospital
1774,40049,,hospital
1775,40051,,hospital
1776,40055,,hospital
1777,40057,,hospital
1778,40059,,hospital
1779,40061,,hospital
1780,40063,133.5,hospital
1781,40065,638.0,hospital
1782,40069,,hospital
1783,40071,,hospital
1784,40073,,hospital
1785,40075,,hospital
1786,40077,,hospital
1787,40079,209.5,hospital
1788,40081,186.0,hospital
1789,40083,,hospital
1790,40087,140.0,hospital
1791,40089,243.0,hospital
1792,40093,,hospital
1793,40095,,hospital
1794,40097,,hospital
1795,40099,,hospital
1796,40101,836.5,hospital
1797,40103,26.0,hospital
1798,40105,,hospital
1799,40107,,hospital
1800,40109,25369.75,hospital
1801,40111,355.0,hospital
1802,40113,,hospital
1803,40115,488.5,hospital
1804,40117,,hospital
1805,40119,1544.5,hospital
1806,40121,760.0,hospital
1807,40123,969.0,hospital
1808,40125,1008.25,hospital
1809,40127,,hospital
1810,40129,,hospital
1811,40131,462.0,hospital
1812,40133,,hospital
1813,40135,,hospital
1814,40137,,hospital
1815,40139,,hospital
1816,40141,,hospital
1817,40143,18882.75,hospital
1818,40145,,hospital
1819,40147,,hospital
1820,40149,,hospital
1821,40151,,hospital
1822,40153,391.75,hospital
1823,41001,,hospital
1824,41003,2524.0,hospital
1825,41005,4995.25,hospital
1826,41007,732.0,hospital
1827,41009,,hospital
1828,41011,1515.25,hospital
1829,41013,,hospital
1830,41015,,hospital
1831,41017,3669.0,hospital
1832,41019,1048.75,hospital
1833,41023,,hospital
1834,41025,,hospital
1835,41027,,hospital
1836,41029,4117.75,hospital
1837,41031,,hospital
1838,41033,846.5,hospital
1839,41035,,hospital
1840,41037,,hospital
1841,41039,6269.0,hospital
1842,41041,935.3333333333334,hospital
1843,41043,1351.5,hospital
1844,41045,,hospital
1845,41047,6619.25,hospital
1846,41049,,hospital
1847,41051,15915.5,hospital
1848,41053,,hospital
1849,41057,,hospital
1850,41059,1101.0,hospital
1851,41061,507.0,hospital
1852,41063,,hospital
1853,41065,,hospital
1854,41067,6241.5,hospital
1855,41071,1048.25,hospital
1856,42001,,hospital
1857,42003,45577.25,hospital
1858,42005,,hospital
1859,42007,,hospital
1860,42009,,hospital
1861,42011,8776.0,hospital
1862,42013,2721.0,hospital
1863,42015,2221.0,hospital
1864,42017,8061.0,hospital
1865,42019,,hospital
1866,42021,1561.5,hospital
1867,42025,,hospital
1868,42027,2149.5,hospital
1869,42029,5515.0,hospital
1870,42031,,hospital
1871,42033,2301.75,hospital
1872,42035,,hospital
1873,42037,553.0,hospital
1874,42039,1383.25,hospital
1875,42041,2771.25,hospital
1876,42043,13226.75,hospital
1877,42045,6825.25,hospital
1878,42047,,hospital
1879,42049,5126.5,hospital
1880,42051,,hospital
1881,42055,2371.5,hospital
1882,42057,351.0,hospital
1883,42059,,hospital
1884,42061,,hospital
1885,42063,,hospital
1886,42065,,hospital
1887,42069,4279.75,hospital
1888,42071,8643.0,hospital
1889,42073,844.25,hospital
1890,42075,1748.0,hospital
1891,42077,19231.0,hospital
1892,42079,5203.0,hospital
1893,42081,2398.5,hospital
1894,42083,500.5,hospital
1895,42085,1800.5,hospital
1896,42087,743.75,hospital
1897,42089,1600.5,hospital
1898,42091,15731.0,hospital
1899,42093,5722.75,hospital
1900,42095,1651.0,hospital
1901,42097,398.5,hospital
1902,42101,63161.25,hospital
1903,42105,,hospital
1904,42107,1490.25,hospital
1905,42111,953.0,hospital
1906,42115,,hospital
1907,42117,359.0,hospital
1908,42119,,hospital
1909,42121,,hospital
1910,42123,,hospital
1911,42125,2832.0,hospital
1912,42127,,hospital
1913,42129,4626.25,hospital
1914,42131,,hospital
1915,42133,7401.0,hospital
1916,44003,,hospital
1917,44005,,hospital
1918,44007,18109.75,hospital
1919,44009,1682.75,hospital
1920,45001,,hospital
1921,45003,1004.5,hospital
1922,45005,,hospital
1923,45007,4410.25,hospital
1924,45009,,hospital
1925,45013,1930.0,hospital
1926,45015,3.0,hospital
1927,45019,14069.5,hospital
1928,45021,,hospital
1929,45023,,hospital
1930,45025,,hospital
1931,45027,,hospital
1932,45029,423.0,hospital
1933,45031,585.75,hospital
1934,45033,,hospital
1935,45035,3.75,hospital
1936,45037,,hospital
1937,45039,,hospital
1938,45041,6381.5,hospital
1939,45043,1828.75,hospital
1940,45045,15736.25,hospital
1941,45047,2057.75,hospital
1942,45049,,hospital
1943,45051,4105.5,hospital
1944,45053,329.0,hospital
1945,45055,705.5,hospital
1946,45057,577.25,hospital
1947,45059,,hospital
1948,45063,5409.25,hospital
1949,45065,,hospital
1950,45067,,hospital
